TransactionID,AccountID,TransactionAmount,TransactionType,AccountBalance,HourOfTransaction,Longitude,Latitude,FraudulentTransaction
1865,1701,203.67660958089255,Transfer,4007.3038847215075,13,178.44315615444822,-11.874717242131794,0
1866,3681,978.7025645254013,Withdrawal,7364.7062680281815,3,97.96548781945285,-82.32355533069817,0
1867,4629,2687.6714712262337,Transfer,5029.177355570426,16,-90.12186930623727,-46.08757124137371,0
1868,2599,4674.761981814569,Withdrawal,3450.493869886176,14,-155.71978265618617,-73.41936127183284,0
1869,1129,4176.434307510063,Transfer,6292.149875612684,11,70.88995630849632,82.90409080051484,0
1870,4067,4214.24719667549,Deposit,8386.411478979866,13,-70.9140755480125,-59.61084249953606,0
1871,2845,1523.0088868607777,Transfer,708.9365375659894,18,-100.32090745402175,-62.981301179474656,0
1872,2386,2152.945006422726,Withdrawal,9724.155881937233,9,84.57746945376101,84.96989396477264,0
1873,4776,2358.8226771065274,Withdrawal,1056.8542018608528,4,64.53407615556512,2.8741122545532107,0
1874,3866,795.284200916053,Withdrawal,5166.20739495889,23,-6.691437086331206,46.43730565281854,0
1875,1692,165.02996991983701,Deposit,5646.074485974182,16,159.35613579733433,-31.083362789483687,0
1876,4363,4735.045468307979,Withdrawal,1468.2859830773468,16,64.66981178069679,5.9149270682739825,0
1877,2394,1211.1558024608985,Withdrawal,9164.378154875027,2,141.63104182316732,-88.76633182600983,0
1878,1793,1207.3450295809203,Deposit,4767.52406519569,15,-111.40094075410113,-16.41267515206512,0
1879,1028,426.0614783061101,Withdrawal,1516.8930931578939,8,-73.20747237088007,9.9161615599117,0
1880,1148,4643.253682199455,Withdrawal,7144.962788192931,16,-142.37275187025784,2.5938294298422733,0
1881,4850,2902.888203549462,Deposit,6667.7030179018375,19,-70.35120076606727,-16.95245630098394,0
1882,2319,3338.513917055516,Transfer,9632.36914083633,11,169.84019851429696,51.823379474000404,0
1883,3058,4558.768667442632,Withdrawal,4471.011614408708,23,166.62824859322825,0.2953487976674296,0
1884,4583,1734.6446428149395,Transfer,2751.1801343311176,1,93.73908763835675,24.50169425626912,0
1885,3723,3111.3214825790396,Deposit,693.9406623230946,19,7.577374601864619,-56.76819630587517,0
1886,2136,203.60927909714843,Withdrawal,7357.903098294667,15,101.08072756520818,65.07001735400229,0
1887,1186,941.9949158733353,Withdrawal,6211.049123381182,22,19.25530243693919,-24.689487259866354,0
1888,3854,4157.916567398813,Deposit,9728.84726551752,22,-178.73693831828038,-3.221346001236739,0
1889,3791,3836.174098128295,Withdrawal,7150.433300055962,20,0.5569466197015913,-26.604939631563646,0
1890,2250,1759.707030371163,Transfer,9338.298651388339,22,35.61244056397891,70.54329168128777,0
1891,2333,1890.2850325933202,Transfer,9916.630068317847,5,-84.33059129891849,72.1332264532019,0
1892,1097,2672.4366234323616,Deposit,4341.46832790359,1,-106.81431687300184,-49.62881797015625,0
1893,1054,11.2026133788214,Withdrawal,1587.920632355843,8,-81.42872586996553,45.488620037220045,0
1894,3670,1213.8092368297591,Withdrawal,2038.9226913423106,4,44.50598982643166,-71.48096177252414,0
1895,3711,1049.0767249549901,Deposit,3251.9147088119353,17,-127.4169186232011,-84.62693640459631,0
1896,1757,1259.9099042813195,Transfer,5138.068093956101,21,79.31818847861979,60.58514043003814,0
1897,1405,4031.470154241872,Transfer,1311.9579940239262,20,-27.837064453820602,-66.3879338064099,0
1898,3116,1405.5725441667514,Deposit,3087.006931366833,17,-52.79477068608281,-62.13911078502149,0
1899,4383,965.6913970302393,Withdrawal,3147.1590890908624,9,110.60326500492704,19.185886672920574,0
1900,2312,2526.274669357227,Transfer,140.44798415065677,9,2.182769797149575,57.01833297791521,0
1901,2785,4329.568731499932,Withdrawal,3606.270522697288,22,-43.77579797126586,-55.8718343926124,0
1902,4619,1214.3350221491244,Transfer,1249.906780838247,9,136.13569760181764,-69.44539775178607,1
1903,1750,401.8958515360655,Withdrawal,4354.142658657653,17,-47.42941240818874,-76.08197780984645,0
1904,4219,1788.4596318898268,Transfer,2045.7137002971162,15,129.2401018596134,-85.52764591461842,0
1905,4538,3740.7826045792394,Withdrawal,8238.93097296264,22,1.5115314465209906,-69.03375302554704,0
1906,2762,2757.9458180270253,Deposit,897.2009924608532,5,-105.1174449161974,79.68454372236002,0
1907,4315,4085.7989141759936,Transfer,8670.038271040181,11,40.614547719990156,-72.84914773479687,0
1908,4562,4798.364816570077,Deposit,5847.213493693523,3,-77.28353054281395,17.560615333521724,0
1909,4920,3965.3857589905692,Transfer,4640.542565663739,19,-127.02415241656975,75.77395000488536,0
1910,4005,3022.9773634303297,Transfer,5542.448937249711,15,-148.84942629679938,23.007625339710955,0
1911,4578,2471.774524381379,Transfer,3823.4803788589256,21,-92.98895911292088,-84.10576418579743,0
1912,1364,209.94474087785068,Withdrawal,1363.3578594202563,21,85.15967112078886,17.35448529887323,0
1913,3026,4921.766674282066,Transfer,7682.210176259421,21,121.67972005526735,72.5517552313037,0
1914,1481,1923.5708016494623,Deposit,9286.324741954513,10,130.2195045534918,-31.93937368557721,0
1915,3248,769.6187874451654,Withdrawal,9505.669468886661,0,-82.74662146442029,-33.54697267724801,0
1916,1153,3336.877188428319,Withdrawal,6740.04391160517,4,57.95025586032307,-45.204554033854734,0
1917,4521,1428.598562586342,Transfer,4162.439522515006,16,-97.07253843062537,0.9980256503304048,0
1918,2524,2933.0335719459276,Withdrawal,4835.763626537315,10,44.194361028566505,-47.1702877003178,0
1919,3120,2937.97186014451,Transfer,6603.960400194224,13,139.39595749501086,40.28197885182533,1
1920,3760,2234.191806305317,Deposit,8248.417913432644,8,-165.2782742632507,26.075114535530176,0
1921,3343,4182.231891569762,Withdrawal,3808.214661676101,9,174.6812403811462,-17.860749233473655,0
1922,2040,1332.1856371616607,Withdrawal,9176.134125333001,3,117.75163588504023,40.059910402968825,0
1923,2664,2248.6766321724936,Deposit,3310.2943338130676,1,94.19836186573144,-72.27066484085123,0
1924,2240,2693.083721668948,Deposit,5355.511775739322,5,68.89064173624479,44.91511260913791,0
1925,1060,3321.487356628825,Transfer,9617.481820352576,2,97.29860000899623,18.523472685066437,0
1926,1938,3922.0195340228915,Withdrawal,9388.169262713542,12,178.05432817459655,23.414917623594846,0
1927,2639,1980.0883415624978,Deposit,6987.876386324718,11,97.26886696051463,-78.36053395995279,0
1928,3089,3233.774251042014,Withdrawal,3313.1459253025864,17,-53.423717519402274,21.264302111090004,0
1929,1024,761.5486558119104,Deposit,2268.446828521635,5,41.01186705606116,-1.0580357114113497,0
1930,2062,4663.914021706968,Withdrawal,893.4192178020878,9,-58.707714182459114,-2.5447495829501037,0
1931,4874,1921.4634440408076,Deposit,7115.678606919915,5,169.22355957240148,-32.0663880375904,0
1932,1130,3650.3118956624276,Withdrawal,5084.161870620153,4,144.05030381725214,-88.6295009987517,0
1933,4569,111.50199859206646,Transfer,5765.648170048147,14,24.343281886618257,-13.925267991691456,0
1934,2252,1033.8838430949868,Withdrawal,4776.682521864805,14,101.25855161764167,-17.835079639367052,0
1935,1107,2440.541896174654,Transfer,4881.169692377085,11,147.48729946983502,-13.895026682645408,1
1936,1171,4392.47981398441,Transfer,5755.608830129156,8,-92.30390508363865,20.158921184407802,0
1937,2458,2641.003198253879,Transfer,9151.193861142774,12,28.61346849436967,-36.01688143317255,0
1938,4549,4650.053706646457,Withdrawal,390.7263647336722,15,-6.582125069082593,-41.510979137837744,0
1939,1101,2424.146513948154,Withdrawal,8036.204117774308,20,97.77288774345891,-0.39936969480956463,0
1940,3913,2457.3409927123903,Transfer,3966.1109795268308,1,-43.53029231982168,16.617181677343183,0
1941,3571,607.5364746176541,Deposit,7474.7502461016975,16,75.232670294949,12.119116798206178,0
1942,3322,4015.2546583195767,Withdrawal,9490.410659519128,8,-34.922487955774386,68.69551214368562,0
1943,2636,1242.3574082106418,Withdrawal,3132.241235910718,22,-140.0130487279785,48.44593050206771,0
1944,4115,4499.066321967853,Withdrawal,986.5909037636094,18,-141.4362846210058,-80.60581865249827,0
1945,3864,4555.012859448677,Withdrawal,2399.754519517764,5,-137.13972316085255,11.425574726657814,0
1946,4004,4717.117458252007,Transfer,2298.71902801437,3,-168.29284466442175,-14.793442291822174,0
1947,2040,2605.950140624419,Deposit,7444.309232856514,14,11.870341774837925,-25.010767184875647,0
1948,1329,3388.6979860703855,Deposit,712.3959990786619,17,61.88496551414457,82.42126310239445,0
1949,4640,3894.794241507701,Deposit,604.2424405717643,11,-134.37777534275176,-7.77675914495056,0
1950,4894,663.7629470658234,Deposit,6966.725085389976,11,40.2688800797803,39.498281094390734,0
1951,2520,3008.776403037511,Transfer,5611.5248802726355,19,35.18642817284831,84.07565459222823,0
1952,4886,181.14652750352525,Withdrawal,4235.8986939477145,16,-127.04614149712954,-62.819975537566016,0
1953,1011,2492.854756109742,Withdrawal,5796.147229072747,6,-34.530264013945214,-80.16907281318848,0
1954,2341,782.6649812849348,Transfer,7378.954269089526,19,91.84885551755423,-33.54835869953589,0
1955,4663,922.7854005508027,Withdrawal,1124.3665897971152,4,-173.96783080127585,-82.00003223748504,0
1956,1215,1831.5873577960815,Transfer,5577.535518211331,11,-127.09876179658025,-68.98236997437247,0
1957,1338,2167.86146191535,Deposit,8261.726645851624,16,178.49821475690806,88.50776805375102,1
1958,2799,3119.6303984156143,Transfer,3688.0487887252925,1,84.07616297366144,82.83220285819792,0
1959,3708,381.3978080081932,Withdrawal,7653.878077464126,3,-12.913099481067917,34.432678612601364,0
1960,4152,2523.4218885748487,Withdrawal,8469.66630755044,1,46.728508352985074,45.53765992877504,0
1961,2750,921.2993999629746,Withdrawal,8227.198999019325,13,124.6395494154508,-64.7114260242554,0
1962,2508,2874.136123408392,Deposit,6538.528379660026,13,123.22965079930924,17.14240367178155,0
1963,3421,3190.649015183306,Transfer,7201.7107321249405,12,-63.10748323396544,-62.20570600653072,0
1964,4023,2787.979190198741,Transfer,7897.984289076331,16,-3.1350878837193363,-21.890491901603568,0
1965,1709,3694.0945972867553,Withdrawal,7363.722164026557,16,49.699834739511715,-27.83789542983365,0
1966,2223,1684.6901287620976,Transfer,4571.63360663713,21,-154.11711005474254,20.512883013913097,0
1967,4608,3827.8818922493233,Withdrawal,1675.29733443236,17,160.48677578067083,-75.65524042029122,0
1968,3513,2169.5077377238863,Transfer,3166.3329388667194,2,-24.212942761545747,-71.37682741409355,0
1969,2112,2426.080646629758,Deposit,2151.740966196376,20,-46.489562187146305,19.787746358166245,0
1970,2291,3244.0296150327463,Deposit,3678.297127817522,15,146.55613012193731,24.50117824913275,0
1971,4726,101.60833615612756,Transfer,4944.377693806039,18,-137.4168064488823,-28.821163456231055,0
1972,4642,3273.431164887039,Deposit,9594.562050169036,5,-165.86611294064093,-63.56319699789259,0
1973,4993,3096.7398938698557,Deposit,9598.6816703937,22,66.60086842809861,69.4943848424902,0
1974,1488,1556.1371125988667,Deposit,7718.92635707688,5,-41.39893148216251,-80.46921638802017,0
1975,4948,438.11348164845253,Withdrawal,9803.388854797071,17,95.21129117883811,39.12759316884822,0
1976,2561,463.7678950660753,Transfer,9980.356576662145,8,-155.32393985036802,-64.79195073689084,0
1977,1046,4616.88649745629,Transfer,8864.04180320657,17,-41.8474283272609,24.727303516850398,0
1978,4359,3449.5038129169275,Withdrawal,887.0854737407666,5,-95.2829236633996,29.458052447201922,0
1979,1777,644.2420427159946,Withdrawal,4317.836624296193,8,86.25835186077501,54.76673466636666,0
1980,2039,1790.0486148514426,Deposit,5387.787812150887,17,-98.21876024614627,-18.89548519132127,0
1981,1710,2966.4901395689662,Transfer,1328.4175975949097,15,-15.139679481232264,-86.07663571809951,0
1982,1400,4179.502808402337,Withdrawal,8105.443209706938,23,114.79591840921626,55.98888947441867,0
1983,4990,227.86803427791256,Deposit,1571.9658079929309,22,149.54059276720903,-10.067756511863891,0
1984,2817,1190.7993260353442,Transfer,3894.954876390541,12,80.13808571967996,62.47616752756451,0
1985,4028,4449.847461573946,Deposit,782.2305812860253,10,-25.477771848136683,49.677290938970486,0
1986,4157,55.73609541724426,Transfer,5293.471570790564,7,25.914914907383917,-0.30477217812034496,0
1987,1249,1014.9815229414982,Deposit,6010.710323663371,23,68.28838097489779,89.89189361867273,0
1988,1390,4795.5306381051005,Transfer,7378.2508165907275,16,134.97574556668252,-6.826486133554326,0
1989,4853,3070.875214145634,Transfer,3460.668737961235,8,139.88663451370502,35.370831608452676,0
1990,1334,1315.740119521157,Transfer,5946.261846071491,5,155.14901693580492,30.56468758611281,0
1991,1628,344.28556103527956,Transfer,7368.058662638671,0,111.85599560665759,3.2520087060439096,0
1992,4590,150.67478883163855,Deposit,7644.147974209238,0,-127.15274306099995,15.363052020762638,0
1993,1136,1231.277947388267,Withdrawal,3086.2542798553673,12,89.15023201904751,53.749577120045984,0
1994,3930,4408.614239748663,Transfer,770.2689087634378,6,113.25325448275834,12.890388202991645,0
1995,3735,2085.4091349445725,Transfer,472.43282776038717,9,136.03371396349814,-8.97330504881765,0
1996,4911,3604.463512138305,Transfer,7703.796818456579,17,152.9340820624173,29.174845432243686,0
1997,2521,4592.242326545989,Transfer,3915.8452800943332,5,3.2975328666410633,-83.6083736330904,0
1998,1826,2046.1219033980549,Deposit,1426.0323617531803,12,55.83337024475176,-70.345102499212,0
1999,1726,964.4740814766113,Withdrawal,1926.4404616605948,4,-176.56100041789114,-67.42325159625882,0
2000,2500,2590.4184749760284,Withdrawal,7684.8897005509225,20,26.202084369276236,-13.361820561351593,0
2001,3641,4541.337598428674,Withdrawal,6029.129806838573,14,-9.648582813381722,66.91954317319065,0
2002,4294,4023.828326547126,Deposit,5063.891345019351,11,166.43017609012782,25.793027598027948,0
2003,1989,338.4909183821374,Withdrawal,6267.775097682873,21,144.61534749698177,85.07132618346174,0
2004,3419,3465.938272387133,Deposit,1461.2455861584986,10,107.13741459601886,-82.81062551024053,0
2005,1934,2863.7686370701795,Deposit,3258.518204810555,7,-159.48209357270397,39.96126807453385,0
2006,4042,4538.241249968663,Transfer,3803.2288221122144,4,-35.26961677800003,-33.44371966975522,0
2007,1401,621.1822700829832,Deposit,3213.527916859909,7,70.57519999004165,-85.8086214460144,0
2008,2466,2674.8402048912367,Withdrawal,8657.721490135867,4,-169.3221323168588,58.66680418817643,0
2009,4561,4398.518840624342,Withdrawal,5856.069332060912,9,-95.10703496899158,-60.71516218271595,1
2010,1614,2056.018695841298,Withdrawal,7320.281934090547,14,139.50258844252636,-51.466516242767945,0
2011,2296,2415.1546394870065,Transfer,2443.3902897693956,5,-133.2789237722073,-28.716145442905514,0
2012,4597,361.59878155812186,Transfer,2714.332969227929,23,-161.50553843808808,51.90428103495654,0
2013,2182,1397.936765840065,Transfer,2330.8262324736484,17,29.010872262480916,22.42630425084174,0
2014,4223,1629.288179353047,Deposit,6910.997818691019,22,160.7272615540009,-42.324995547542,0
2015,4042,4726.161019236986,Withdrawal,3555.505857336132,2,120.4649063671099,-59.67191910142987,0
2016,3667,1420.5101291003837,Deposit,4110.332910801215,8,170.91810169954402,-70.2813173396643,0
2017,3235,2309.7349889955635,Deposit,7120.303917604724,9,91.26833533064973,-63.033016865443116,0
2018,4884,3359.809073585756,Withdrawal,9720.807148643735,6,-22.546881329554225,66.26612755401999,0
2019,2121,819.2950283153082,Transfer,1702.565605959848,18,160.78191825235467,76.08300716688345,0
2020,1130,2437.347511837954,Withdrawal,720.495055524554,23,-26.41201975680775,84.23240536900283,0
2021,3852,3695.309806984779,Deposit,2028.974726477863,1,-53.96593811607204,60.251739206079264,0
2022,2194,4335.607513005059,Deposit,7376.1107811364545,7,-18.649469603723816,69.73025850420296,0
2023,3983,3135.0337805655095,Transfer,2026.8101813852616,6,113.03062357768721,56.898630083416606,0
2024,4033,3348.57704143157,Deposit,5885.088785986374,4,150.3696779455998,82.45003842828541,0
2025,1182,640.1545281969991,Deposit,5944.133711339922,3,-51.2344404145168,62.217169477984726,0
2026,4030,4729.424721259273,Withdrawal,3014.7886929411025,10,-13.590915648385504,-6.839517308771519,0
2027,1363,671.544646647567,Transfer,780.3901707786243,9,143.3978363895779,-31.814223415568534,0
2028,1038,3875.6179565371735,Withdrawal,4052.0851227708863,0,-163.0642807696792,15.158139993281935,0
2029,4598,1331.4334456738109,Withdrawal,1949.1756803397025,3,102.19272988098652,19.47299900537807,1
2030,4959,4668.629787069245,Withdrawal,1926.2847816385884,21,-16.48160703563792,13.484617004360473,0
2031,3544,3602.598101453703,Deposit,5273.629823184536,5,-44.45339362211834,37.2107416897739,0
2032,4587,3771.530427762061,Deposit,6763.89926716776,17,-19.108334938737954,35.81578420204302,0
2033,2372,1103.1052735688177,Transfer,846.6090174386272,12,-29.271356819431276,-74.30502889352206,0
2034,4029,2220.7694834094523,Deposit,5825.381846560758,12,92.38270254761017,-38.605958685462866,0
2035,1920,3092.887841000539,Transfer,2537.3962701397613,0,154.06110800789605,70.17483373474616,0
2036,4468,3852.1683548509386,Withdrawal,6765.650804094858,3,-3.075902839231702,16.20630972665674,0
2037,3769,528.757285802824,Withdrawal,8121.13677840343,3,119.7841628817041,-30.865554325547507,1
2038,4232,4812.202929108096,Deposit,8089.43499309225,17,83.50003285640588,63.082556924953735,0
2039,1015,4452.201146067235,Deposit,3761.6274465832694,23,-60.95491719966833,-45.172388583802324,0
2040,1492,1359.039466572966,Transfer,5715.969771387689,17,31.43297322955715,-16.344024412278472,0
2041,2449,4115.573612731337,Deposit,7957.582319990064,17,60.05364300565003,-40.27414109902776,0
2042,2131,2596.436375968719,Deposit,702.0215886567241,14,-171.5402261194333,66.84298628140795,0
2043,3941,2314.414342994473,Deposit,6095.680928106385,17,-37.45600155927349,41.09196362407761,0
2044,4521,1579.026187998913,Withdrawal,8381.567639862013,14,177.34974330508447,-7.159383963023487,0
2045,1310,2909.033247291646,Deposit,3786.3342792251115,16,49.41231374523369,77.81414984498926,0
2046,1738,3652.146697340953,Deposit,4608.540328414739,4,-59.672135054960606,76.94006049779688,0
2047,4241,2060.5551957641637,Withdrawal,7017.407878737564,10,-89.99134581573799,38.07450470924016,0
2048,1545,3149.8037731113777,Withdrawal,772.0586474704179,15,-104.58662324372774,70.558853984884,0
2049,3461,3499.571476564966,Withdrawal,3917.7960081641927,19,-35.4090927725253,39.49076185543342,0
2050,1250,3558.4978669062766,Withdrawal,3027.5366252161048,1,-110.42435138126055,23.07813615763517,0
2051,1758,269.31082967458946,Deposit,268.24307091259493,16,-131.33297446072987,-14.25905677322865,0
2052,2804,4300.141550368484,Deposit,2040.1293462092747,0,-48.93721760629481,-40.775442821134064,0
2053,4212,2296.684040677589,Deposit,4019.247299329608,17,38.51988935248559,-79.15367543692221,0
2054,2297,1319.4562476641102,Transfer,2054.544213165652,16,-127.29629444899379,54.15659487122417,0
2055,4487,1216.4048923236112,Withdrawal,6063.743350126109,17,-164.03642140937038,-68.01064544982411,0
2056,2631,2420.240423091313,Deposit,4541.660812629459,18,-167.53218549707103,-16.137136681234807,1
2057,4810,4435.289381950107,Deposit,490.8648182565095,4,-83.74166912305141,-47.765841435841054,0
2058,2914,1897.9544325964082,Deposit,2822.8986166939176,12,-111.5523754141314,-8.167266167356644,0
2059,4110,3751.131476449881,Withdrawal,292.8200267542188,23,14.13192970445482,-33.3029114158645,0
2060,1813,493.1254676262208,Withdrawal,3645.538280955312,22,-15.940732661676208,59.34489232588598,0
2061,1028,2385.5229437337985,Withdrawal,2665.189175683752,5,-63.08401883795328,86.07214102316797,0
2062,1957,4958.513840559751,Deposit,6913.049143467771,12,120.07542029434586,79.47985963803978,0
2063,3032,3854.4846359337616,Withdrawal,3143.3285634056692,17,1.7809174787495294,22.02658537930293,0
2064,1476,1060.537157318659,Deposit,3814.0707793852034,3,-147.04920284972428,86.26977855048273,0
2065,1317,2512.1929537525743,Transfer,7280.805925445765,8,-73.5248325334697,-17.86992151573409,0
2066,1244,1175.7875706063471,Withdrawal,4861.084991495663,22,170.40213583077292,4.0477399107752206,0
2067,1747,2053.7090270399212,Withdrawal,5608.898348098815,2,171.71183547288518,-43.76703022033511,0
2068,1696,3902.6192784374743,Deposit,8429.33197109974,21,-88.31821120303707,71.63685578693259,0
2069,1271,3858.4118282991144,Withdrawal,2148.194224027947,23,-119.794993633831,-57.65235819552715,0
2070,4511,1148.2208857329017,Withdrawal,9892.936732423144,23,-1.5522673617920475,19.887745198132663,1
2071,2771,4611.894357592752,Deposit,9011.0404092199,7,-6.672629459935251,53.90174136369026,0
2072,2262,2966.915231996486,Deposit,2936.8730031505042,12,-32.35043258315383,17.171774428811943,0
2073,3424,1905.8222119004524,Deposit,8940.090334443545,23,10.568601897823072,-75.82046078345402,0
2074,1265,2514.6585480964945,Transfer,7564.165967138454,21,-96.4096637334477,20.06043817484597,0
2075,3973,3029.305554654341,Deposit,9314.489072425302,10,-138.62543704427262,48.07427798006853,0
2076,1920,2803.853753910469,Withdrawal,6942.238362444884,9,25.366125051516605,-56.19093140646894,0
2077,4430,2437.1611273255294,Transfer,6777.32609154317,10,155.73527884165497,42.651514071926556,0
2078,1339,2529.6146924061068,Deposit,134.29765006556005,2,-130.41026041669275,68.14398745327071,0
2079,1388,890.295433035152,Transfer,4798.654133883058,13,73.73330072332647,87.56252904994952,0
2080,3624,4065.53719248035,Transfer,2082.659201166388,13,-22.357192543061387,-16.189332518829517,0
2081,4760,2713.383996505667,Withdrawal,3308.4064457731724,18,-74.16842769763055,-85.47077113660211,0
2082,3050,664.0885099064684,Transfer,9790.274776563781,3,127.1193186212733,-14.565779924031517,0
2083,4500,3833.123936898062,Deposit,946.4693824791487,0,-15.662989966614504,28.84101122917123,0
2084,2165,4662.895452102981,Transfer,7252.616057492546,1,29.99232506447646,70.44570682195558,0
2085,1375,4737.0614271924405,Transfer,1812.153934521645,5,-20.499736701625437,78.85904261819036,0
2086,4741,1851.398484731752,Withdrawal,173.27326101186813,12,-150.75015059896097,73.7236416657727,0
2087,3033,686.2291990681626,Withdrawal,5064.045217594214,13,34.165687284066934,28.432759053436016,0
2088,3371,2596.814136898995,Deposit,1696.0314577209617,0,-29.21724898627636,32.85414766443073,0
2089,1145,571.9200544526112,Withdrawal,9658.115934217612,7,-148.7676218156533,-89.57091471082936,0
2090,2981,4670.59721837796,Deposit,2116.5976973820316,17,34.492224390830984,-24.528376186384804,0
2091,1292,926.0623405021785,Deposit,2001.149212945192,13,-176.4464644658781,73.23412250095629,0
2092,4736,1271.3016411563087,Withdrawal,418.4525541422977,1,-104.93266022834678,34.13117955856303,0
2093,1431,2039.1162691560025,Transfer,3365.2144229212217,23,101.18503328587644,-5.774264806559657,0
2094,1704,1921.9906981100376,Withdrawal,338.7055817970913,11,-166.34612705085559,-71.23456532098267,0
2095,3996,3975.367833065466,Transfer,5038.977688906958,23,52.80555529984994,-45.66300013182853,0
2096,2998,2287.020934549302,Transfer,5105.545363991347,0,161.89450063463664,9.88605320714899,0
2097,3632,862.1336174166511,Deposit,627.108541933461,20,-118.37071505771756,71.55027244831282,0
2098,1398,1343.3773784755097,Deposit,2476.616542175421,14,-29.83973032455316,-72.75377742378382,0
2099,3864,2550.475792085735,Withdrawal,8337.854202929082,10,27.179171053559344,-62.32402001241245,0
2100,4960,745.7950479564131,Transfer,4679.193251961128,17,-17.85029805581607,27.900913746444388,0
2101,4415,3062.1618214736104,Withdrawal,4402.63941169914,16,43.33596702543622,-37.05304833052806,0
2102,1963,2833.079059690218,Deposit,7017.891778881802,2,-34.52489093988066,-59.45331752791023,0
2103,4211,3576.3645587474657,Transfer,7177.3312405437955,14,-126.53851355210864,-57.88152628430653,0
2104,3234,4689.146030743044,Withdrawal,7643.429747877296,12,-147.94403046319596,-1.3296193026166634,0
2105,3041,4562.150259894766,Withdrawal,8321.775018353324,2,87.999536223772,15.073966087588659,0
2106,2828,4730.917334163469,Deposit,2399.281399383458,12,-94.09537817211427,72.7829040120408,0
2107,3108,1231.1308291482676,Deposit,757.1680120655751,8,125.08211259602047,5.367094009575396,0
2108,1938,666.5108801303795,Deposit,3864.6222982718773,9,87.48980777586252,34.429244668997995,0
2109,4451,1518.360735477278,Deposit,8565.469315169208,0,-162.1968536367498,-57.476528514305954,0
2110,1709,4476.47501210391,Withdrawal,872.4837764271231,1,-107.56399785705534,38.422851643862884,0
2111,1806,4860.546838371206,Deposit,5801.9426081492065,13,-74.88264363856625,26.76484600832501,0
2112,2463,4298.031505841675,Deposit,7040.721196499794,4,34.01360957737447,-51.08722874162078,0
2113,4390,558.9884284264425,Withdrawal,4865.931411494742,21,111.53772011345006,30.487943709973678,0
2114,2325,4737.665710318368,Withdrawal,2626.2368917054196,9,-158.28002814296767,-51.931432021584406,0
2115,4415,2122.556556480422,Transfer,3330.4638700512933,18,-90.14077732326807,16.843999521590263,0
2116,1010,56.45835090414486,Withdrawal,809.3557700375021,7,-44.564485543300464,30.392946828972185,0
2117,2085,2217.544766333486,Transfer,2996.5771186529328,12,-113.98422434826014,34.803098018529,0
2118,2868,239.8851566805833,Deposit,539.3422748566156,8,16.30515510228568,73.66798669276096,0
2119,3273,2723.9508265939767,Transfer,7290.617481526288,17,-7.919107431008285,80.61072389949663,0
2120,4224,1699.384596910886,Transfer,8990.153257265694,3,-66.06156886158244,55.83563143224512,0
2121,4782,2372.4403186343034,Deposit,6371.77997169057,7,6.079279291328447,68.17466037289847,0
2122,3611,3069.720100108154,Deposit,6601.361907038548,4,-51.904236833598986,-86.52080104046048,0
2123,1771,4345.317468130923,Deposit,4774.209137689823,5,-56.45013571177533,-24.719740428539424,0
2124,2594,3312.888866594924,Transfer,1644.7608471305698,19,-84.4576108714827,-82.85000139163056,0
2125,2607,2175.9038537061215,Withdrawal,176.47889840835953,4,14.557656353179766,-49.527835675395025,0
2126,4731,4098.9449898151215,Withdrawal,3505.3623763446535,0,-20.118457997162352,-21.289621899598814,0
2127,4932,4528.85486648993,Withdrawal,7539.736717972465,18,-109.32307771419944,66.16359182127084,0
2128,4646,607.6022324966641,Deposit,9608.272635224257,3,-175.33214607664829,2.1157355147009866,0
2129,2333,2664.3455579884294,Deposit,4367.740764844801,0,-125.66536537934901,26.794989199401684,0
2130,1884,1429.7146791147964,Withdrawal,3717.3710221019765,18,-164.57954346052588,-24.693192956893427,0
2131,4314,244.83537740596753,Deposit,4514.989212680674,3,-24.624419890164432,18.524863215013227,0
2132,4564,3346.0480086187868,Transfer,4334.971468461512,13,-98.965132591551,56.79656980685638,0
2133,2389,4315.226179521535,Transfer,6296.210346686586,13,-28.636080291099148,-35.77655124412149,0
2134,4401,822.8842458421963,Deposit,7368.059231271123,8,-61.39804558679681,77.80620563318499,0
2135,4178,4063.9441515432636,Withdrawal,7871.084430220344,18,13.685331847164036,-51.603570740662,0
2136,1225,4268.4447103493385,Withdrawal,6531.087613404004,10,80.59205836389629,75.47423517659178,0
2137,1824,4572.558808905753,Transfer,4433.467191994843,15,-7.44698227181172,-84.90644183755879,0
2138,3265,1333.7725945394016,Deposit,9506.02717996023,18,-157.69149806191288,7.6954099949577,0
2139,1936,4520.725795297548,Withdrawal,7139.094994075536,3,-173.69622669063313,87.33112249788994,0
2140,3800,1610.107146134797,Withdrawal,4323.914604377158,8,-103.23678014008591,19.76017081629884,0
2141,3553,2766.1666871429593,Deposit,4521.159593245494,16,-27.01169596049266,9.875092146511662,0
2142,3306,262.0322794530878,Deposit,8198.010414297252,14,-163.83418969418378,32.84464441589304,0
2143,2911,228.96663096003059,Withdrawal,4461.354788452133,7,-62.01583025763996,-37.92559539204576,0
2144,4845,3604.6623315336924,Deposit,5211.1088655130025,12,139.32925484225484,-80.29523896598455,0
2145,4588,2227.9550901091775,Deposit,2986.3676900042783,0,-147.59315213321904,-44.808435147268696,0
2146,2796,1288.8989530923957,Deposit,8405.256855464455,1,161.46594351704647,-58.275509912956934,0
